"";"rua";"cohort";"sex";"agegr";"year";"endpoint";"events";"followupyears"
"1";"FIN-EASa";1;"Men";"<35";1982;"DEATH";0;686.689
"2";"FIN-EASa";1;"Men";"<35";1983;"DEATH";1;711.5744
"3";"FIN-EASa";1;"Men";"<35";1984;"DEATH";0;614.5302
"4";"FIN-EASa";1;"Men";"<35";1985;"DEATH";0;522.0087
"5";"FIN-EASa";1;"Men";"<35";1986;"DEATH";1;430.3187
"6";"FIN-EASa";1;"Men";"<35";1987;"DEATH";0;339.8773
"7";"FIN-EASa";1;"Men";"<35";1988;"DEATH";1;261.7358
"8";"FIN-EASa";1;"Men";"<35";1989;"DEATH";0;190.5017
"9";"FIN-EASa";1;"Men";"<35";1990;"DEATH";0;119.4308
"10";"FIN-EASa";1;"Men";"<35";1991;"DEATH";0;63.12631
"11";"FIN-EASa";1;"Men";"<35";1992;"DEATH";0;13.83162
"12";"FIN-EASa";1;"Men";"35-44";1982;"DEATH";2;656.7075
"13";"FIN-EASa";1;"Men";"35-44";1983;"DEATH";0;789.0602
"14";"FIN-EASa";1;"Men";"35-44";1984;"DEATH";1;814.4895
"15";"FIN-EASa";1;"Men";"35-44";1985;"DEATH";0;844.233
"16";"FIN-EASa";1;"Men";"35-44";1986;"DEATH";5;863.7387
"17";"FIN-EASa";1;"Men";"35-44";1987;"DEATH";3;871.352
"18";"FIN-EASa";1;"Men";"35-44";1988;"DEATH";2;874.23
"19";"FIN-EASa";1;"Men";"35-44";1989;"DEATH";3;872.5024
"20";"FIN-EASa";1;"Men";"35-44";1990;"DEATH";4;866.7609
"21";"FIN-EASa";1;"Men";"35-44";1991;"DEATH";0;829.0662
"22";"FIN-EASa";1;"Men";"35-44";1992;"DEATH";0;786.056
"23";"FIN-EASa";1;"Men";"35-44";1993;"DEATH";0;703.9265
"24";"FIN-EASa";1;"Men";"35-44";1994;"DEATH";0;608.5302
"25";"FIN-EASa";1;"Men";"35-44";1995;"DEATH";2;515.5834
"26";"FIN-EASa";1;"Men";"35-44";1996;"DEATH";1;425.6029
"27";"FIN-EASa";1;"Men";"35-44";1997;"DEATH";0;335.8773
"28";"FIN-EASa";1;"Men";"35-44";1998;"DEATH";1;259.6271
"29";"FIN-EASa";1;"Men";"35-44";1999;"DEATH";1;189.9049
"30";"FIN-EASa";1;"Men";"35-44";2000;"DEATH";0;119.3083
"31";"FIN-EASa";1;"Men";"35-44";2001;"DEATH";1;62.75396
"32";"FIN-EASa";1;"Men";"35-44";2002;"DEATH";0;13.21591
"33";"FIN-EASa";1;"Men";"45-54";1982;"DEATH";3;602.8773
"34";"FIN-EASa";1;"Men";"45-54";1983;"DEATH";8;699.9093
"35";"FIN-EASa";1;"Men";"45-54";1984;"DEATH";3;685.2355
"36";"FIN-EASa";1;"Men";"45-54";1985;"DEATH";4;664.1882
"37";"FIN-EASa";1;"Men";"45-54";1986;"DEATH";7;663.2494
"38";"FIN-EASa";1;"Men";"45-54";1987;"DEATH";7;668.6545
"39";"FIN-EASa";1;"Men";"45-54";1988;"DEATH";4;677.2
"40";"FIN-EASa";1;"Men";"45-54";1989;"DEATH";8;677.6297
"41";"FIN-EASa";1;"Men";"45-54";1990;"DEATH";3;675.3524
"42";"FIN-EASa";1;"Men";"45-54";1991;"DEATH";3;702.9474
"43";"FIN-EASa";1;"Men";"45-54";1992;"DEATH";2;729.0217
"44";"FIN-EASa";1;"Men";"45-54";1993;"DEATH";3;756.9176
"45";"FIN-EASa";1;"Men";"45-54";1994;"DEATH";3;784.713
"46";"FIN-EASa";1;"Men";"45-54";1995;"DEATH";6;811.7636
"47";"FIN-EASa";1;"Men";"45-54";1996;"DEATH";3;832.167
"48";"FIN-EASa";1;"Men";"45-54";1997;"DEATH";4;844.2487
"49";"FIN-EASa";1;"Men";"45-54";1998;"DEATH";10;844.7998
"50";"FIN-EASa";1;"Men";"45-54";1999;"DEATH";8;838.5071
"51";"FIN-EASa";1;"Men";"45-54";2000;"DEATH";3;830.6416
"52";"FIN-EASa";1;"Men";"45-54";2001;"DEATH";1;796.266
"53";"FIN-EASa";1;"Men";"45-54";2002;"DEATH";2;761.3008
"54";"FIN-EASa";1;"Men";"45-54";2003;"DEATH";3;680.6946
"55";"FIN-EASa";1;"Men";"45-54";2004;"DEATH";4;585.4367
"56";"FIN-EASa";1;"Men";"45-54";2005;"DEATH";0;495.0368
"57";"FIN-EASa";1;"Men";"45-54";2006;"DEATH";2;403.8226
"58";"FIN-EASa";1;"Men";"55-64";1982;"DEATH";11;528.219
"59";"FIN-EASa";1;"Men";"55-64";1983;"DEATH";10;669.4145
"60";"FIN-EASa";1;"Men";"55-64";1984;"DEATH";10;702.329
"61";"FIN-EASa";1;"Men";"55-64";1985;"DEATH";11;717.0789
"62";"FIN-EASa";1;"Men";"55-64";1986;"DEATH";10;709.2869
"63";"FIN-EASa";1;"Men";"55-64";1987;"DEATH";15;709.3577
"64";"FIN-EASa";1;"Men";"55-64";1988;"DEATH";16;690.8433
"65";"FIN-EASa";1;"Men";"55-64";1989;"DEATH";17;679.1647
"66";"FIN-EASa";1;"Men";"55-64";1990;"DEATH";15;668.3592
"67";"FIN-EASa";1;"Men";"55-64";1991;"DEATH";11;635.8622
"68";"FIN-EASa";1;"Men";"55-64";1992;"DEATH";14;625.7454
"69";"FIN-EASa";1;"Men";"55-64";1993;"DEATH";14;617.131
"70";"FIN-EASa";1;"Men";"55-64";1994;"DEATH";6;604.515
"71";"FIN-EASa";1;"Men";"55-64";1995;"DEATH";6;592.0525
"72";"FIN-EASa";1;"Men";"55-64";1996;"DEATH";10;598.8893
"73";"FIN-EASa";1;"Men";"55-64";1997;"DEATH";10;610.5834
"74";"FIN-EASa";1;"Men";"55-64";1998;"DEATH";8;619.8965
"75";"FIN-EASa";1;"Men";"55-64";1999;"DEATH";5;625.1389
"76";"FIN-EASa";1;"Men";"55-64";2000;"DEATH";7;628.4414
"77";"FIN-EASa";1;"Men";"55-64";2001;"DEATH";6;658.209
"78";"FIN-EASa";1;"Men";"55-64";2002;"DEATH";3;680.6014
"79";"FIN-EASa";1;"Men";"55-64";2003;"DEATH";10;705.589
"80";"FIN-EASa";1;"Men";"55-64";2004;"DEATH";9;729.5399
"81";"FIN-EASa";1;"Men";"55-64";2005;"DEATH";6;756.1822
"82";"FIN-EASa";1;"Men";"55-64";2006;"DEATH";7;775.8431
"83";"FIN-EASa";1;"Men";"65-69";1983;"DEATH";0;5.811627
"84";"FIN-EASa";1;"Men";"65-69";1984;"DEATH";0;44.00778
"85";"FIN-EASa";1;"Men";"65-69";1985;"DEATH";4;96.0702
"86";"FIN-EASa";1;"Men";"65-69";1986;"DEATH";5;153.8018
"87";"FIN-EASa";1;"Men";"65-69";1987;"DEATH";8;202.4573
"88";"FIN-EASa";1;"Men";"65-69";1988;"DEATH";10;247.8649
"89";"FIN-EASa";1;"Men";"65-69";1989;"DEATH";8;265.6114
"90";"FIN-EASa";1;"Men";"65-69";1990;"DEATH";5;279.0108
"91";"FIN-EASa";1;"Men";"65-69";1991;"DEATH";10;296.7705
"92";"FIN-EASa";1;"Men";"65-69";1992;"DEATH";7;305.8729
"93";"FIN-EASa";1;"Men";"65-69";1993;"DEATH";3;307.9406
"94";"FIN-EASa";1;"Men";"65-69";1994;"DEATH";6;317.9256
"95";"FIN-EASa";1;"Men";"65-69";1995;"DEATH";14;314.3313
"96";"FIN-EASa";1;"Men";"65-69";1996;"DEATH";7;282.4327
"97";"FIN-EASa";1;"Men";"65-69";1997;"DEATH";6;274.0617
"98";"FIN-EASa";1;"Men";"65-69";1998;"DEATH";9;263.9026
"99";"FIN-EASa";1;"Men";"65-69";1999;"DEATH";4;254.1109
"100";"FIN-EASa";1;"Men";"65-69";2000;"DEATH";3;258.5516
"101";"FIN-EASa";1;"Men";"65-69";2001;"DEATH";3;261.842
"102";"FIN-EASa";1;"Men";"65-69";2002;"DEATH";7;265.6764
"103";"FIN-EASa";1;"Men";"65-69";2003;"DEATH";8;274.1598
"104";"FIN-EASa";1;"Men";"65-69";2004;"DEATH";7;275.221
"105";"FIN-EASa";1;"Men";"65-69";2005;"DEATH";6;266.445
"106";"FIN-EASa";1;"Men";"65-69";2006;"DEATH";3;273.0949
"107";"FIN-EASa";1;"Men";"70-74";1988;"DEATH";1;5.141009
"108";"FIN-EASa";1;"Men";"70-74";1989;"DEATH";1;37.16295
"109";"FIN-EASa";1;"Men";"70-74";1990;"DEATH";3;81.41025
"110";"FIN-EASa";1;"Men";"70-74";1991;"DEATH";11;123.4347
"111";"FIN-EASa";1;"Men";"70-74";1992;"DEATH";9;161.9782
"112";"FIN-EASa";1;"Men";"70-74";1993;"DEATH";4;203.4476
"113";"FIN-EASa";1;"Men";"70-74";1994;"DEATH";12;224.9337
"114";"FIN-EASa";1;"Men";"70-74";1995;"DEATH";7;236.4268
"115";"FIN-EASa";1;"Men";"70-74";1996;"DEATH";12;257.0526
"116";"FIN-EASa";1;"Men";"70-74";1997;"DEATH";16;262.7551
"117";"FIN-EASa";1;"Men";"70-74";1998;"DEATH";10;257.8544
"118";"FIN-EASa";1;"Men";"70-74";1999;"DEATH";6;266.5107
"119";"FIN-EASa";1;"Men";"70-74";2000;"DEATH";11;267.7596
"120";"FIN-EASa";1;"Men";"70-74";2001;"DEATH";3;244.1762
"121";"FIN-EASa";1;"Men";"70-74";2002;"DEATH";9;237.5503
"122";"FIN-EASa";1;"Men";"70-74";2003;"DEATH";6;228.5373
"123";"FIN-EASa";1;"Men";"70-74";2004;"DEATH";9;223.2859
"124";"FIN-EASa";1;"Men";"70-74";2005;"DEATH";9;222.6305
"125";"FIN-EASa";1;"Men";"70-74";2006;"DEATH";9;224.4304
"126";"FIN-EASa";1;"Men";">74";1993;"DEATH";0;3.592935
"127";"FIN-EASa";1;"Men";">74";1994;"DEATH";1;26.80268
"128";"FIN-EASa";1;"Men";">74";1995;"DEATH";4;60.85868
"129";"FIN-EASa";1;"Men";">74";1996;"DEATH";14;94.0628
"130";"FIN-EASa";1;"Men";">74";1997;"DEATH";13;114.7893
"131";"FIN-EASa";1;"Men";">74";1998;"DEATH";11;144.6335
"132";"FIN-EASa";1;"Men";">74";1999;"DEATH";17;172.4606
"133";"FIN-EASa";1;"Men";">74";2000;"DEATH";16;203.5356
"134";"FIN-EASa";1;"Men";">74";2001;"DEATH";21;249.6563
"135";"FIN-EASa";1;"Men";">74";2002;"DEATH";25;269.9775
"136";"FIN-EASa";1;"Men";">74";2003;"DEATH";17;295.2048
"137";"FIN-EASa";1;"Men";">74";2004;"DEATH";16;327.9675
"138";"FIN-EASa";1;"Men";">74";2005;"DEATH";21;357.7356
"139";"FIN-EASa";1;"Men";">74";2006;"DEATH";17;370.681
"3476";"FIN-EASa";1;"Men";"<35";1982;"CHD2";0;686.689
"3477";"FIN-EASa";1;"Men";"<35";1983;"CHD2";0;711.5744
"3478";"FIN-EASa";1;"Men";"<35";1984;"CHD2";0;614.5302
"3479";"FIN-EASa";1;"Men";"<35";1985;"CHD2";0;522.0087
"3480";"FIN-EASa";1;"Men";"<35";1986;"CHD2";0;430.3187
"3481";"FIN-EASa";1;"Men";"<35";1987;"CHD2";0;339.8773
"3482";"FIN-EASa";1;"Men";"<35";1988;"CHD2";0;261.7358
"3483";"FIN-EASa";1;"Men";"<35";1989;"CHD2";0;190.5017
"3484";"FIN-EASa";1;"Men";"<35";1990;"CHD2";0;119.4308
"3485";"FIN-EASa";1;"Men";"<35";1991;"CHD2";0;63.1263
"3486";"FIN-EASa";1;"Men";"<35";1992;"CHD2";0;13.83162
"3487";"FIN-EASa";1;"Men";"35-44";1982;"CHD2";0;656.7075
"3488";"FIN-EASa";1;"Men";"35-44";1983;"CHD2";0;789.0602
"3489";"FIN-EASa";1;"Men";"35-44";1984;"CHD2";1;814.4895
"3490";"FIN-EASa";1;"Men";"35-44";1985;"CHD2";0;844.233
"3491";"FIN-EASa";1;"Men";"35-44";1986;"CHD2";0;863.7387
"3492";"FIN-EASa";1;"Men";"35-44";1987;"CHD2";0;871.352
"3493";"FIN-EASa";1;"Men";"35-44";1988;"CHD2";0;874.23
"3494";"FIN-EASa";1;"Men";"35-44";1989;"CHD2";0;872.5024
"3495";"FIN-EASa";1;"Men";"35-44";1990;"CHD2";1;866.7609
"3496";"FIN-EASa";1;"Men";"35-44";1991;"CHD2";0;829.0662
"3497";"FIN-EASa";1;"Men";"35-44";1992;"CHD2";0;786.056
"3498";"FIN-EASa";1;"Men";"35-44";1993;"CHD2";0;703.9265
"3499";"FIN-EASa";1;"Men";"35-44";1994;"CHD2";0;608.5302
"3500";"FIN-EASa";1;"Men";"35-44";1995;"CHD2";0;515.5834
"3501";"FIN-EASa";1;"Men";"35-44";1996;"CHD2";0;425.6029
"3502";"FIN-EASa";1;"Men";"35-44";1997;"CHD2";0;335.8773
"3503";"FIN-EASa";1;"Men";"35-44";1998;"CHD2";0;259.6271
"3504";"FIN-EASa";1;"Men";"35-44";1999;"CHD2";0;189.9049
"3505";"FIN-EASa";1;"Men";"35-44";2000;"CHD2";0;119.3083
"3506";"FIN-EASa";1;"Men";"35-44";2001;"CHD2";0;62.75396
"3507";"FIN-EASa";1;"Men";"35-44";2002;"CHD2";0;13.21591
"3508";"FIN-EASa";1;"Men";"45-54";1982;"CHD2";3;602.8773
"3509";"FIN-EASa";1;"Men";"45-54";1983;"CHD2";2;699.9093
"3510";"FIN-EASa";1;"Men";"45-54";1984;"CHD2";0;685.2355
"3511";"FIN-EASa";1;"Men";"45-54";1985;"CHD2";2;664.1882
"3512";"FIN-EASa";1;"Men";"45-54";1986;"CHD2";3;663.2494
"3513";"FIN-EASa";1;"Men";"45-54";1987;"CHD2";2;668.6545
"3514";"FIN-EASa";1;"Men";"45-54";1988;"CHD2";2;677.2
"3515";"FIN-EASa";1;"Men";"45-54";1989;"CHD2";3;677.6297
"3516";"FIN-EASa";1;"Men";"45-54";1990;"CHD2";2;675.3524
"3517";"FIN-EASa";1;"Men";"45-54";1991;"CHD2";0;702.9474
"3518";"FIN-EASa";1;"Men";"45-54";1992;"CHD2";1;729.0217
"3519";"FIN-EASa";1;"Men";"45-54";1993;"CHD2";1;756.9176
"3520";"FIN-EASa";1;"Men";"45-54";1994;"CHD2";0;784.713
"3521";"FIN-EASa";1;"Men";"45-54";1995;"CHD2";2;811.7636
"3522";"FIN-EASa";1;"Men";"45-54";1996;"CHD2";0;832.167
"3523";"FIN-EASa";1;"Men";"45-54";1997;"CHD2";1;844.2487
"3524";"FIN-EASa";1;"Men";"45-54";1998;"CHD2";2;844.7998
"3525";"FIN-EASa";1;"Men";"45-54";1999;"CHD2";2;838.5071
"3526";"FIN-EASa";1;"Men";"45-54";2000;"CHD2";0;830.6416
"3527";"FIN-EASa";1;"Men";"45-54";2001;"CHD2";0;796.266
"3528";"FIN-EASa";1;"Men";"45-54";2002;"CHD2";0;761.3008
"3529";"FIN-EASa";1;"Men";"45-54";2003;"CHD2";1;680.6945
"3530";"FIN-EASa";1;"Men";"45-54";2004;"CHD2";0;585.4367
"3531";"FIN-EASa";1;"Men";"45-54";2005;"CHD2";0;495.0368
"3532";"FIN-EASa";1;"Men";"45-54";2006;"CHD2";0;403.8226
"3533";"FIN-EASa";1;"Men";"55-64";1982;"CHD2";5;528.219
"3534";"FIN-EASa";1;"Men";"55-64";1983;"CHD2";6;669.4145
"3535";"FIN-EASa";1;"Men";"55-64";1984;"CHD2";4;702.329
"3536";"FIN-EASa";1;"Men";"55-64";1985;"CHD2";6;717.0789
"3537";"FIN-EASa";1;"Men";"55-64";1986;"CHD2";5;709.2869
"3538";"FIN-EASa";1;"Men";"55-64";1987;"CHD2";5;709.3577
"3539";"FIN-EASa";1;"Men";"55-64";1988;"CHD2";5;690.8433
"3540";"FIN-EASa";1;"Men";"55-64";1989;"CHD2";6;679.1647
"3541";"FIN-EASa";1;"Men";"55-64";1990;"CHD2";4;668.3592
"3542";"FIN-EASa";1;"Men";"55-64";1991;"CHD2";8;635.8622
"3543";"FIN-EASa";1;"Men";"55-64";1992;"CHD2";5;625.7454
"3544";"FIN-EASa";1;"Men";"55-64";1993;"CHD2";5;617.131
"3545";"FIN-EASa";1;"Men";"55-64";1994;"CHD2";1;604.515
"3546";"FIN-EASa";1;"Men";"55-64";1995;"CHD2";3;592.0525
"3547";"FIN-EASa";1;"Men";"55-64";1996;"CHD2";6;598.8893
"3548";"FIN-EASa";1;"Men";"55-64";1997;"CHD2";2;610.5834
"3549";"FIN-EASa";1;"Men";"55-64";1998;"CHD2";3;619.8965
"3550";"FIN-EASa";1;"Men";"55-64";1999;"CHD2";4;625.1389
"3551";"FIN-EASa";1;"Men";"55-64";2000;"CHD2";3;628.4414
"3552";"FIN-EASa";1;"Men";"55-64";2001;"CHD2";2;658.209
"3553";"FIN-EASa";1;"Men";"55-64";2002;"CHD2";1;680.6014
"3554";"FIN-EASa";1;"Men";"55-64";2003;"CHD2";2;705.589
"3555";"FIN-EASa";1;"Men";"55-64";2004;"CHD2";2;729.5399
"3556";"FIN-EASa";1;"Men";"55-64";2005;"CHD2";2;756.1822
"3557";"FIN-EASa";1;"Men";"55-64";2006;"CHD2";3;775.8431
"3558";"FIN-EASa";1;"Men";"65-69";1983;"CHD2";0;5.811629
"3559";"FIN-EASa";1;"Men";"65-69";1984;"CHD2";0;44.00778
"3560";"FIN-EASa";1;"Men";"65-69";1985;"CHD2";1;96.07021
"3561";"FIN-EASa";1;"Men";"65-69";1986;"CHD2";2;153.8018
"3562";"FIN-EASa";1;"Men";"65-69";1987;"CHD2";1;202.4573
"3563";"FIN-EASa";1;"Men";"65-69";1988;"CHD2";5;247.8649
"3564";"FIN-EASa";1;"Men";"65-69";1989;"CHD2";6;265.6114
"3565";"FIN-EASa";1;"Men";"65-69";1990;"CHD2";2;279.0108
"3566";"FIN-EASa";1;"Men";"65-69";1991;"CHD2";2;296.7705
"3567";"FIN-EASa";1;"Men";"65-69";1992;"CHD2";5;305.8729
"3568";"FIN-EASa";1;"Men";"65-69";1993;"CHD2";1;307.9406
"3569";"FIN-EASa";1;"Men";"65-69";1994;"CHD2";2;317.9256
"3570";"FIN-EASa";1;"Men";"65-69";1995;"CHD2";4;314.3313
"3571";"FIN-EASa";1;"Men";"65-69";1996;"CHD2";2;282.4327
"3572";"FIN-EASa";1;"Men";"65-69";1997;"CHD2";0;274.0617
"3573";"FIN-EASa";1;"Men";"65-69";1998;"CHD2";5;263.9026
"3574";"FIN-EASa";1;"Men";"65-69";1999;"CHD2";2;254.1109
"3575";"FIN-EASa";1;"Men";"65-69";2000;"CHD2";1;258.5516
"3576";"FIN-EASa";1;"Men";"65-69";2001;"CHD2";0;261.842
"3577";"FIN-EASa";1;"Men";"65-69";2002;"CHD2";4;265.6764
"3578";"FIN-EASa";1;"Men";"65-69";2003;"CHD2";3;274.1598
"3579";"FIN-EASa";1;"Men";"65-69";2004;"CHD2";2;275.221
"3580";"FIN-EASa";1;"Men";"65-69";2005;"CHD2";4;266.445
"3581";"FIN-EASa";1;"Men";"65-69";2006;"CHD2";0;273.0949
"3582";"FIN-EASa";1;"Men";"70-74";1988;"CHD2";0;5.14101
"3583";"FIN-EASa";1;"Men";"70-74";1989;"CHD2";0;37.16296
"3584";"FIN-EASa";1;"Men";"70-74";1990;"CHD2";3;81.41025
"3585";"FIN-EASa";1;"Men";"70-74";1991;"CHD2";5;123.4347
"3586";"FIN-EASa";1;"Men";"70-74";1992;"CHD2";4;161.9782
"3587";"FIN-EASa";1;"Men";"70-74";1993;"CHD2";1;203.4476
"3588";"FIN-EASa";1;"Men";"70-74";1994;"CHD2";4;224.9337
"3589";"FIN-EASa";1;"Men";"70-74";1995;"CHD2";3;236.4268
"3590";"FIN-EASa";1;"Men";"70-74";1996;"CHD2";5;257.0526
"3591";"FIN-EASa";1;"Men";"70-74";1997;"CHD2";6;262.7551
"3592";"FIN-EASa";1;"Men";"70-74";1998;"CHD2";3;257.8544
"3593";"FIN-EASa";1;"Men";"70-74";1999;"CHD2";3;266.5107
"3594";"FIN-EASa";1;"Men";"70-74";2000;"CHD2";4;267.7596
"3595";"FIN-EASa";1;"Men";"70-74";2001;"CHD2";0;244.1762
"3596";"FIN-EASa";1;"Men";"70-74";2002;"CHD2";3;237.5503
"3597";"FIN-EASa";1;"Men";"70-74";2003;"CHD2";5;228.5373
"3598";"FIN-EASa";1;"Men";"70-74";2004;"CHD2";3;223.2859
"3599";"FIN-EASa";1;"Men";"70-74";2005;"CHD2";5;222.6305
"3600";"FIN-EASa";1;"Men";"70-74";2006;"CHD2";2;224.4304
"3601";"FIN-EASa";1;"Men";">74";1993;"CHD2";0;3.592935
"3602";"FIN-EASa";1;"Men";">74";1994;"CHD2";1;26.80268
"3603";"FIN-EASa";1;"Men";">74";1995;"CHD2";2;60.85868
"3604";"FIN-EASa";1;"Men";">74";1996;"CHD2";5;94.0628
"3605";"FIN-EASa";1;"Men";">74";1997;"CHD2";3;114.7893
"3606";"FIN-EASa";1;"Men";">74";1998;"CHD2";4;144.6335
"3607";"FIN-EASa";1;"Men";">74";1999;"CHD2";6;172.4606
"3608";"FIN-EASa";1;"Men";">74";2000;"CHD2";6;203.5356
"3609";"FIN-EASa";1;"Men";">74";2001;"CHD2";6;249.6563
"3610";"FIN-EASa";1;"Men";">74";2002;"CHD2";2;269.9775
"3611";"FIN-EASa";1;"Men";">74";2003;"CHD2";5;295.2048
"3612";"FIN-EASa";1;"Men";">74";2004;"CHD2";6;327.9675
"3613";"FIN-EASa";1;"Men";">74";2005;"CHD2";5;357.7356
"3614";"FIN-EASa";1;"Men";">74";2006;"CHD2";3;370.6811
"6951";"FIN-EASa";1;"Men";"<35";1982;"STROKE2";0;686.6888
"6952";"FIN-EASa";1;"Men";"<35";1983;"STROKE2";0;711.5745
"6953";"FIN-EASa";1;"Men";"<35";1984;"STROKE2";0;614.5303
"6954";"FIN-EASa";1;"Men";"<35";1985;"STROKE2";0;522.0087
"6955";"FIN-EASa";1;"Men";"<35";1986;"STROKE2";1;430.3188
"6956";"FIN-EASa";1;"Men";"<35";1987;"STROKE2";0;339.8774
"6957";"FIN-EASa";1;"Men";"<35";1988;"STROKE2";0;261.7358
"6958";"FIN-EASa";1;"Men";"<35";1989;"STROKE2";0;190.5017
"6959";"FIN-EASa";1;"Men";"<35";1990;"STROKE2";0;119.4309
"6960";"FIN-EASa";1;"Men";"<35";1991;"STROKE2";0;63.12636
"6961";"FIN-EASa";1;"Men";"<35";1992;"STROKE2";0;13.83166
"6962";"FIN-EASa";1;"Men";"35-44";1982;"STROKE2";0;656.7073
"6963";"FIN-EASa";1;"Men";"35-44";1983;"STROKE2";0;789.0601
"6964";"FIN-EASa";1;"Men";"35-44";1984;"STROKE2";0;814.4895
"6965";"FIN-EASa";1;"Men";"35-44";1985;"STROKE2";0;844.233
"6966";"FIN-EASa";1;"Men";"35-44";1986;"STROKE2";1;863.7387
"6967";"FIN-EASa";1;"Men";"35-44";1987;"STROKE2";0;871.3519
"6968";"FIN-EASa";1;"Men";"35-44";1988;"STROKE2";0;874.23
"6969";"FIN-EASa";1;"Men";"35-44";1989;"STROKE2";1;872.5024
"6970";"FIN-EASa";1;"Men";"35-44";1990;"STROKE2";0;866.761
"6971";"FIN-EASa";1;"Men";"35-44";1991;"STROKE2";0;829.0663
"6972";"FIN-EASa";1;"Men";"35-44";1992;"STROKE2";0;786.056
"6973";"FIN-EASa";1;"Men";"35-44";1993;"STROKE2";0;703.9266
"6974";"FIN-EASa";1;"Men";"35-44";1994;"STROKE2";0;608.5303
"6975";"FIN-EASa";1;"Men";"35-44";1995;"STROKE2";0;515.5835
"6976";"FIN-EASa";1;"Men";"35-44";1996;"STROKE2";0;425.603
"6977";"FIN-EASa";1;"Men";"35-44";1997;"STROKE2";0;335.8774
"6978";"FIN-EASa";1;"Men";"35-44";1998;"STROKE2";1;259.6271
"6979";"FIN-EASa";1;"Men";"35-44";1999;"STROKE2";0;189.9049
"6980";"FIN-EASa";1;"Men";"35-44";2000;"STROKE2";0;119.3084
"6981";"FIN-EASa";1;"Men";"35-44";2001;"STROKE2";0;62.75401
"6982";"FIN-EASa";1;"Men";"35-44";2002;"STROKE2";0;13.21595
"6983";"FIN-EASa";1;"Men";"45-54";1982;"STROKE2";1;602.8771
"6984";"FIN-EASa";1;"Men";"45-54";1983;"STROKE2";1;699.9093
"6985";"FIN-EASa";1;"Men";"45-54";1984;"STROKE2";0;685.2355
"6986";"FIN-EASa";1;"Men";"45-54";1985;"STROKE2";0;664.1882
"6987";"FIN-EASa";1;"Men";"45-54";1986;"STROKE2";0;663.2494
"6988";"FIN-EASa";1;"Men";"45-54";1987;"STROKE2";1;668.6545
"6989";"FIN-EASa";1;"Men";"45-54";1988;"STROKE2";0;677.2
"6990";"FIN-EASa";1;"Men";"45-54";1989;"STROKE2";0;677.6297
"6991";"FIN-EASa";1;"Men";"45-54";1990;"STROKE2";0;675.3524
"6992";"FIN-EASa";1;"Men";"45-54";1991;"STROKE2";0;702.9474
"6993";"FIN-EASa";1;"Men";"45-54";1992;"STROKE2";0;729.0217
"6994";"FIN-EASa";1;"Men";"45-54";1993;"STROKE2";0;756.9176
"6995";"FIN-EASa";1;"Men";"45-54";1994;"STROKE2";0;784.7129
"6996";"FIN-EASa";1;"Men";"45-54";1995;"STROKE2";0;811.7636
"6997";"FIN-EASa";1;"Men";"45-54";1996;"STROKE2";0;832.167
"6998";"FIN-EASa";1;"Men";"45-54";1997;"STROKE2";0;844.2487
"6999";"FIN-EASa";1;"Men";"45-54";1998;"STROKE2";0;844.7998
"7000";"FIN-EASa";1;"Men";"45-54";1999;"STROKE2";0;838.5071
"7001";"FIN-EASa";1;"Men";"45-54";2000;"STROKE2";0;830.6416
"7002";"FIN-EASa";1;"Men";"45-54";2001;"STROKE2";0;796.2661
"7003";"FIN-EASa";1;"Men";"45-54";2002;"STROKE2";0;761.3009
"7004";"FIN-EASa";1;"Men";"45-54";2003;"STROKE2";0;680.6946
"7005";"FIN-EASa";1;"Men";"45-54";2004;"STROKE2";0;585.4368
"7006";"FIN-EASa";1;"Men";"45-54";2005;"STROKE2";0;495.0369
"7007";"FIN-EASa";1;"Men";"45-54";2006;"STROKE2";0;403.8228
"7008";"FIN-EASa";1;"Men";"55-64";1982;"STROKE2";0;528.2188
"7009";"FIN-EASa";1;"Men";"55-64";1983;"STROKE2";1;669.4145
"7010";"FIN-EASa";1;"Men";"55-64";1984;"STROKE2";0;702.329
"7011";"FIN-EASa";1;"Men";"55-64";1985;"STROKE2";1;717.0789
"7012";"FIN-EASa";1;"Men";"55-64";1986;"STROKE2";0;709.2869
"7013";"FIN-EASa";1;"Men";"55-64";1987;"STROKE2";0;709.3577
"7014";"FIN-EASa";1;"Men";"55-64";1988;"STROKE2";2;690.8433
"7015";"FIN-EASa";1;"Men";"55-64";1989;"STROKE2";0;679.1647
"7016";"FIN-EASa";1;"Men";"55-64";1990;"STROKE2";2;668.3593
"7017";"FIN-EASa";1;"Men";"55-64";1991;"STROKE2";0;635.8623
"7018";"FIN-EASa";1;"Men";"55-64";1992;"STROKE2";1;625.7454
"7019";"FIN-EASa";1;"Men";"55-64";1993;"STROKE2";0;617.131
"7020";"FIN-EASa";1;"Men";"55-64";1994;"STROKE2";1;604.5151
"7021";"FIN-EASa";1;"Men";"55-64";1995;"STROKE2";0;592.0525
"7022";"FIN-EASa";1;"Men";"55-64";1996;"STROKE2";1;598.8893
"7023";"FIN-EASa";1;"Men";"55-64";1997;"STROKE2";0;610.5834
"7024";"FIN-EASa";1;"Men";"55-64";1998;"STROKE2";1;619.8964
"7025";"FIN-EASa";1;"Men";"55-64";1999;"STROKE2";0;625.1389
